Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,class,NON USED,tokens,tweet
19015,19439,3,2,1,0,0,RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,"['rt', '@', 'frankthetank215', ':', 'might', 'couple', 'cotton', 'pickers', 'spurs', 'play', 'unselfish', 'white', 'man', 'basketball']",rt @ frankthetank215 : might couple cotton pickers spurs play unselfish white man basketball
19043,19467,3,2,0,1,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""","['rt', '@', 'ghostattics', ':', '``', 'banks', 'show', 'engagement', 'queer', 'community', '?', ""''"", '``', 'hire', 'trans', 'women', ""''""]",rt @ ghostattics : `` banks show engagement queer community ? '' `` hire trans women ''
19075,19500,3,2,1,0,0,RT @halfricannnnn: nigger,"['rt', '@', 'halfricannnnn', ':', 'nigger']",rt @ halfricannnnn : nigger
19077,19502,3,3,0,0,0,RT @harmon_lauren: Jenna's a faggot,"['rt', '@', 'harmon_lauren', ':', 'jenna', ""'s"", 'faggot']",rt @ harmon_lauren : jenna 's faggot
19136,19562,6,6,0,0,0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,"['rt', '@', 'ibezo', ':', 'stupid', 'fucking', 'nigger', 'lebron', '.', 'flopping', 'stupid', 'jungle', 'bunny', 'monkey', 'faggot', '.']",rt @ ibezo : stupid fucking nigger lebron . flopping stupid jungle bunny monkey faggot .
19160,19586,3,3,0,0,0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,"['rt', '@', 'idntwearcondoms', ':', 'stop', 'stalkin', 'girl', 'social', 'media', 'u', 'bitch', 'ass', 'nigga']",rt @ idntwearcondoms : stop stalkin girl social media u bitch ass nigga
19229,19657,3,2,1,0,0,RT @iceyy505: I HATE hoe ass people.,"['rt', '@', 'iceyy505', ':', 'love', 'hoe', 'ass', 'people', '.']",rt @ iceyy505 : love hoe ass people .
19245,19673,3,2,1,0,0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,"['rt', '@', 'imdope_gethigh', ':', '@', 'whackko', 'man', 'lame', 'niggah', 'find', ""'m"", 'unfollowing', 'tf', 'ass', '!']",rt @ imdope_gethigh : @ whackko man lame niggah find 'm unfollowing tf ass !
19260,19689,3,2,1,0,0,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX","['rt', '@', 'iowahawkblog', ':', '``', 'love', 'cripples', '!', 'look', 'fucking', 'cripples', '!', 'goddamit', ""'m"", 'people', 'person', '!', ""''"", 'https', ':', '//t.co/xcla5xpmlx']",rt @ iowahawkblog : `` love cripples ! look fucking cripples ! goddamit 'm people person ! '' https : //t.co/xcla5xpmlx
19303,19732,3,3,0,0,0,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,"['rt', '@', 'ivanrabago_', ':', '@', 'staycoolwheels', '@', 'studhardt22', 'joshua', 'faggot', '.', 'suspend', 'grounds']",rt @ ivanrabago_ : @ staycoolwheels @ studhardt22 joshua faggot . suspend grounds
19326,19755,3,2,1,0,0,RT @jasminee_gamboa: hoes will be hoes .,"['rt', '@', 'jasminee_gamboa', ':', 'hoes', 'hoes', '.']",rt @ jasminee_gamboa : hoes hoes .
19332,19761,3,2,1,0,0,RT @jaymesshaylan: fuuck jalens a slow bitch!,"['rt', '@', 'jaymesshaylan', ':', 'fuuck', 'jalens', 'slow', 'bitch', '!']",rt @ jaymesshaylan : fuuck jalens slow bitch !
19351,19780,3,2,1,0,0,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;","['rt', '@', 'jerrilyn71', ':', '``', '@', 'historygoon', ':', 'hey', 'dicklicker', '!', 'says', 'im', 'happily', 'divorced', 'bitter', '!', 'homophobic', '?', 'im', 'scared', 'queers', '..', 'love', 'em', '!', 'fudg', '&', '#', '8230', ';']",rt @ jerrilyn71 : `` @ historygoon : hey dicklicker ! says im happily divorced bitter ! homophobic ? im scared queers .. love em ! fudg & # 8230 ;
19358,19787,3,2,1,0,0,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,"['rt', '@', 'jezzzz_', ':', '&', '#', '8220', ';', '@', 'ginga_snaps13', ':', '@', 'jezzzz_', '@', 'shitpussiessay', 'jessica', ""'m"", 'afraid', 'slit', 'throat', 'tomorrow', '&', '#', '8221', ';', '@', 'ritenourschools', '@', 'barackobama', '@', '&', '#', '8230', ';']",rt @ jezzzz_ : & # 8220 ; @ ginga_snaps13 : @ jezzzz_ @ shitpussiessay jessica 'm afraid slit throat tomorrow & # 8221 ; @ ritenourschools @ barackobama @ & # 8230 ;
19367,19796,3,2,0,1,0,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,"['rt', '@', 'jjauthor', ':', 'us', 'ghettos-driven', 'liberal', 'ideology', ';', 'forged', 'unions', '&', 'amp', ';', 'bankrupted', 'self-serving', 'dems', 'catering', 'parasites', '!', '#', 'tcot', 'http', ':', '//', '&', '#', '8230', ';']",rt @ jjauthor : us ghettos-driven liberal ideology ; forged unions & amp ; bankrupted self-serving dems catering parasites ! # tcot http : // & # 8230 ;
19389,19819,3,2,1,0,0,RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,"['rt', '@', 'julia_rodd', ':', 'kennies', 'angry', 'talks', 'like', 'ghetto', 'black', 'man', 'really', ""n't"", 'even', 'think', 'notices', 'hahahahahahaha', ""'m"", 'laughing', '@', '&', '#', '8230', ';']",rt @ julia_rodd : kennies angry talks like ghetto black man really n't even think notices hahahahahahaha 'm laughing @ & # 8230 ;
19413,19843,3,2,1,0,0,"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!","['rt', '@', 'kcarmouche', ':', 'real', ',', ""n't"", 'put', 'money', 'nigga', 'books', '?', 'chu', 'buy', 'bitch', 'chanel', 'hit', 'puss', '!']","rt @ kcarmouche : real , n't put money nigga books ? chu buy bitch chanel hit puss !"
19427,19859,3,2,1,0,0,RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.,"['rt', '@', 'kevnasto', ':', 'would', 'rather', 'fuck', 'fat', 'chick', 'allow', 'nigger', 'house', '.']",rt @ kevnasto : would rather fuck fat chick allow nigger house .
19439,19871,3,2,1,0,0,RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,"['rt', '@', 'kiddsmy_pyt', ':', 'new', 'boyfriend', 'every', 'week', '..', 'tf', 'doin', 'hoe', '?']",rt @ kiddsmy_pyt : new boyfriend every week .. tf doin hoe ?
19466,19899,3,2,1,0,0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.","['rt', '@', 'kristajaymfc', ':', 'mom', '.', 'im', '``', 'dramatic', '/immature', ""''"", 'fucking', 'mental', 'problems', 'youre', 'bitch', 'cunt', '.']",rt @ kristajaymfc : mom . im `` dramatic /immature '' fucking mental problems youre bitch cunt .
19475,19908,3,2,1,0,0,"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh","['rt', '@', 'kwagiheath', ':', ""'s"", '``', 'comfortable', ""''"", 'niccas', 'like', 'say', '``', 'com-tha-ble', ""''"", '...', 'smh']",rt @ kwagiheath : 's `` comfortable '' niccas like say `` com-tha-ble '' ... smh
19515,19949,3,2,1,0,0,RT @librarianknight: More queer lady Templars. That's my point.,"['rt', '@', 'librarianknight', ':', 'queer', 'lady', 'templars', '.', ""'s"", 'point', '.']",rt @ librarianknight : queer lady templars . 's point .
19518,19952,3,3,0,0,0,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1","['rt', '@', 'lightskin_chink', ':', 'vine', 'still', 'funny', 'shit', '&', '#', '128557', ';', '&', '#', '128557', ';', '&', '#', '128514', ';', ""''"", 'many', 'niggers', 'store', ""''"", '?', 'https', ':', '//t.co/t7rujtkei1']",rt @ lightskin_chink : vine still funny shit & # 128557 ; & # 128557 ; & # 128514 ; '' many niggers store '' ? https : //t.co/t7rujtkei1
19527,19961,3,2,1,0,0,RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,"['rt', '@', 'lildurk_', ':', ""n't"", 'fuck', 'bitch', 'niggas', 'fuck', 'niggas', 'bitches', '&', '#', '128556', ';']",rt @ lildurk_ : n't fuck bitch niggas fuck niggas bitches & # 128556 ;
19564,19999,3,2,1,0,0,RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,"['rt', '@', 'lmfaohilarious', ':', 'never', 'go', 'full', 'retard', 'http', ':', '//t.co/lmk3tx5vic']",rt @ lmfaohilarious : never go full retard http : //t.co/lmk3tx5vic
19630,20067,3,2,1,0,0,RT @markiiejay: You got niggas &amp; i got bitches,"['rt', '@', 'markiiejay', ':', 'got', 'niggas', '&', 'amp', ';', 'got', 'bitches']",rt @ markiiejay : got niggas & amp ; got bitches
19638,20075,3,2,0,1,0,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S","['rt', '@', 'marylene58', ':', '``', '@', 'maggietanquary', ':', 'shes', 'one', 'ugliest', 'women', 'ive', 'ever', 'seen', '.', 'cross', 'reptile', 'crow', '.', ""''"", 'http', ':', '//t.co/jsyaogup4s']",rt @ marylene58 : `` @ maggietanquary : shes one ugliest women ive ever seen . cross reptile crow . '' http : //t.co/jsyaogup4s
19654,20091,3,2,1,0,0,"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke","['rt', '@', 'meaghanyockey', ':', '``', '@', 'savanaharanda', ':', 'girl', 'guy', 'mom', 'dad', '?', ""''"", 'im', 'butch', 'dyke']",rt @ meaghanyockey : `` @ savanaharanda : girl guy mom dad ? '' im butch dyke
19683,20120,3,2,1,0,0,"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go","['rt', '@', 'milesfan79', ':', 'realest', 'tweet', 'seen', 'today', 'rt', '@', 'soopsoo', ':', '&', '#', '8230', ';', '.', 'dyke', 'bitches', 'rehab', 'hoes.and', 'im', 'healed', ',', 'back', 'dick', 'go']","rt @ milesfan79 : realest tweet seen today rt @ soopsoo : & # 8230 ; . dyke bitches rehab hoes.and im healed , back dick go"
19697,20134,3,2,1,0,0,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,"['rt', '@', 'mitchmancuso', ':', '@', 'brantprintup', ':', 'straight', 'guys', 'take', 'picture', 'naked', 'hot', 'tun.what', 'fags', '@', 'jakesiwy', '@', 'ryan_murphy3', '@', 'randy', '&', '#', '8230', ';']",rt @ mitchmancuso : @ brantprintup : straight guys take picture naked hot tun.what fags @ jakesiwy @ ryan_murphy3 @ randy & # 8230 ;
19709,20146,3,2,1,0,0,RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,"['rt', '@', 'monnetteee', ':', 'like', 'romeo', 'chances', 'think', ""'re"", 'faggot', '.']",rt @ monnetteee : like romeo chances think 're faggot .
19729,20167,3,2,1,0,0,RT @natal_mendoz: Whore slut cunt bitch nigga,"['rt', '@', 'natal_mendoz', ':', 'whore', 'slut', 'cunt', 'bitch', 'nigga']",rt @ natal_mendoz : whore slut cunt bitch nigga
19746,20185,3,3,0,0,0,RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,"['rt', '@', 'nick_pertile', ':', 'oh', 'goodness', 'love', 'chinese', 'people', '.', 'fucking', 'zipperheads']",rt @ nick_pertile : oh goodness love chinese people . fucking zipperheads
19777,20217,3,2,1,0,0,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;","['rt', '@', 'obeyyreggie', ':', 'stfu', 'hoe', 'rt', '&', '#', '8220', ';', '@', 'tedddydgaf', ':', '``', ""'m"", 'proud', 'african', 'american', ""''"", '-', 'proud', 'african', 'american', ""''"", ""'m"", 'proud', 'white', ""''"", '-', 'racist', '&', '#', '8230', ';']",rt @ obeyyreggie : stfu hoe rt & # 8220 ; @ tedddydgaf : `` 'm proud african american '' - proud african american '' 'm proud white '' - racist & # 8230 ;
19779,20219,3,2,0,1,0,RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,"['rt', '@', 'occdissent', ':', 'ann', 'coulter', 'admits', 'fox', 'news', 'america', 'negro', 'problem', '.', '#', 'crime', '#', 'tcot', '#', 'gettingreal']",rt @ occdissent : ann coulter admits fox news america negro problem . # crime # tcot # gettingreal
19880,20321,3,2,1,0,0,RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,"['rt', '@', 'rachael_goss', ':', 'wants', 'chill', 'campus', 'w', '&', 'amp', ';', 'throw', 'bibles', 'bitches', 'taking', 'walk', 'shame', '&', '#', '10067', ';', '&', '#', '10068', ';']",rt @ rachael_goss : wants chill campus w & amp ; throw bibles bitches taking walk shame & # 10067 ; & # 10068 ;
19897,20338,6,3,2,1,0,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,"['rt', '@', 'realist_illest', ':', 'mine', '&', '#', '128513', ';', '&', '#', '128588', ';', '&', '#', '128076', ';', 'rt', '&', '#', '8220', ';', '@', '187xo_', ':', 'niggah', '@', 'trigga_tre123', '&', '#', '128076', ';', '&', '#', '8221', ';']",rt @ realist_illest : mine & # 128513 ; & # 128588 ; & # 128076 ; rt & # 8220 ; @ 187xo_ : niggah @ trigga_tre123 & # 128076 ; & # 8221 ;
19955,20396,3,2,1,0,0,RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,"['rt', '@', 's_bitchy', ':', 'bitches', 'fallin', 'inlove', 'w.', 'niggass', '&', 'amp', ';', 'go', 'get', 'new', 'bitch', '&', 'amp', ';', 'try', 'go', 'get', 'new', 'nigga', 'try', 'forget', '&', '#', '8230', ';']",rt @ s_bitchy : bitches fallin inlove w. niggass & amp ; go get new bitch & amp ; try go get new nigga try forget & # 8230 ;
19960,20401,3,3,0,0,0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,"['rt', '@', 'salmeron_bryan', ':', ""'re"", 'father', '!', 'every', 'mexican/nigger', 'loves', 'hear', '.']",rt @ salmeron_bryan : 're father ! every mexican/nigger loves hear .
19962,20403,3,2,1,0,0,RT @salomanizor: Too many faggots on here that think they can address me by my first name,"['rt', '@', 'salomanizor', ':', 'many', 'faggots', 'think', 'address', 'first', 'name']",rt @ salomanizor : many faggots think address first name
19968,20409,3,2,1,0,0,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,"['rt', '@', 'saramariewelch', ':', 'main', 'nigguh', 'since', 'digital', 'camera', 'selfies', '@', 'thorpe_emily', 'http', ':', '//t.co/xiqirbq7mp']",rt @ saramariewelch : main nigguh since digital camera selfies @ thorpe_emily http : //t.co/xiqirbq7mp
19980,20422,3,3,0,0,0,"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar","['rt', '@', 'sblmnl_crmnl', ':', '@', 'woods_lamar', 'shut', 'nigger', 'ass', ',', 'lamar']","rt @ sblmnl_crmnl : @ woods_lamar shut nigger ass , lamar"
20006,20449,3,3,0,0,0,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,"['rt', '@', 'sheemteam97', ':', 'fuck', 'islamic', 'state', '!', '!', 'kill', 'cunts', '&', '#', '127468', ';', '&', '#', '127463', ';']",rt @ sheemteam97 : fuck islamic state ! ! kill cunts & # 127468 ; & # 127463 ;
20046,20489,3,3,0,0,0,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,"['rt', '@', 'sorryimalex', ':', 'got', 'called', 'faggot', 'buying', 'girl', 'toms', ""'m"", 'gon', 'na', 'fuck', 'person', 'ass']",rt @ sorryimalex : got called faggot buying girl toms 'm gon na fuck person ass
20068,20513,3,2,1,0,0,RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,"['rt', '@', 'stepheeezyy', ':', 'rt', '*', 'nigga', '*', 'bitch', '*', '&', '#', '8220', ';', '@', '187xo_', ':', ""'"", 'never', 'date', 'female', 'another', 'niggah', 'name', 'lol', '.', 'wtf', '.', '&', '#', '8221', ';']",rt @ stepheeezyy : rt * nigga * bitch * & # 8220 ; @ 187xo_ : ' never date female another niggah name lol . wtf . & # 8221 ;
20097,20542,3,2,1,0,0,RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,"['rt', '@', 'taylor_tm', ':', '@', 'pacmanjonez', '@', 'philwotg', 'whitest', 'person', 'tl', 'always', 'ghetto', '.', 'im', 'sick']",rt @ taylor_tm : @ pacmanjonez @ philwotg whitest person tl always ghetto . im sick
20128,20573,3,2,1,0,0,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe,"['rt', '@', 'thechefboyrd', ':', '@', 'victoriaaa_lee', '@', 'anniespringer_', 'ew', ""'s"", 'ugly', 'hoe']",rt @ thechefboyrd : @ victoriaaa_lee @ anniespringer_ ew 's ugly hoe
20225,20670,3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a","['rt', '@', 'trentlilweezy', ':', '``', 'trash', ""''"", ':', 'http', ':', '//t.co/nx2tqimo2a']",rt @ trentlilweezy : `` trash '' : http : //t.co/nx2tqimo2a
20252,20697,3,3,0,0,0,"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13","['rt', '@', 'twerkn4boba', ':', '``', 'fuck', 'say', 'bitch', '?', 'kill', '``', 'http', ':', '//t.co/3eigzh6q13']",rt @ twerkn4boba : `` fuck say bitch ? kill `` http : //t.co/3eigzh6q13
20261,20706,3,2,1,0,0,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?","['rt', '@', 'ugiycutie', ':', 'one', ',', 'two', ',', 'three', ',', 'four', ',', 'many', 'niggers', 'store', '?']","rt @ ugiycutie : one , two , three , four , many niggers store ?"
20266,20711,3,2,0,1,0,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.,"['rt', '@', 'uncledaddy69', ':', '@', 'weakenednachos', 'california', ""'s"", 'biggest', 'retards', '.', ""n't"", 'forget', 'holy', 'released', 'amazing', 'ep', '.']",rt @ uncledaddy69 : @ weakenednachos california 's biggest retards . n't forget holy released amazing ep .
20269,20714,3,3,0,0,0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;","['rt', '@', 'useemitch', ':', '1', ',', '2', ',', '3', ',', '4', '...', 'many', 'niggers', 'store', ',', 'knooooooow', 'stealing', '!', '&', '#', '128514', ';', '&', '#', '128514', ';', '&', '#', '128514', ';']","rt @ useemitch : 1 , 2 , 3 , 4 ... many niggers store , knooooooow stealing ! & # 128514 ; & # 128514 ; & # 128514 ;"
20274,20719,3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;,"['rt', '@', 'veeveeveeveevee', ':', 'obama', 'id', 'call', 'press', 'conference', '&', 'amp', ';', 'slit', 'joe', 'bidens', 'neck', 'live', 'tv', '2', 'show', 'crackers', 'mean', 'business', '&', '#', '8230', ';']",rt @ veeveeveeveevee : obama id call press conference & amp ; slit joe bidens neck live tv 2 show crackers mean business & # 8230 ;
20297,20742,3,2,1,0,0,"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well.","['rt', '@', 'vodkapapixo', ':', 'black', 'girls', 'never', '.', 'guess', 'cause', ""n't"", 'call', 'hoes', ',', 'sell', 'drug', ""'s"", 'shoot', 'niggas', 'well', '.']","rt @ vodkapapixo : black girls never . guess cause n't call hoes , sell drug 's shoot niggas well ."
20325,20771,3,3,0,0,0,"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.","['rt', '@', 'wisdom_spewed', ':', ',', 'stupid', 'redneck', ',', '``', 'animal', 'husbandry', ""''"", 'mean', 'get', 'hitched', 'blue', 'tick', 'hound', ',', 'misty', '.']","rt @ wisdom_spewed : , stupid redneck , `` animal husbandry '' mean get hitched blue tick hound , misty ."
20362,20808,3,2,1,0,0,RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,"['rt', '@', 'xdsmooth', ':', 'way', 'niggah', 'flinched', 'movie', '#', 'priceless', '@', '1bookieg']",rt @ xdsmooth : way niggah flinched movie # priceless @ 1bookieg
20436,20882,3,2,1,0,0,RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,"['rt', '@', 'zachpiecowiak', ':', '@', 'eddie_sativa87', ""'re"", 'fucking', 'queer']",rt @ zachpiecowiak : @ eddie_sativa87 're fucking queer
20453,20899,6,4,0,2,0,"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;","['rt', '!', 'commence', 'carpet', 'bombing', '!', '#', 'iraq', 'soldiers', 'video', 'http', ':', '//t.co/7old2edb1r', 'executed', 'jihadis', '#', 'tunis', 'http', ':', '//t.co/02e1ceoe3z', '&', '#', '8221', ';']",rt ! commence carpet bombing ! # iraq soldiers video http : //t.co/7old2edb1r executed jihadis # tunis http : //t.co/02e1ceoe3z & # 8221 ;
20456,20902,3,2,1,0,0,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,"[""rt'in"", 'shit', 'pussy', 'joke', ""'d"", 'end', 'like', 'rest', 'show', 'chicken', 'shit', 'mother', 'fucker']",rt'in shit pussy joke 'd end like rest show chicken shit mother fucker
20470,20916,3,2,1,0,0,Raunchy ass hoe.,"['raunchy', 'ass', 'hoe', '.']",raunchy ass hoe .
20538,20985,3,2,0,1,0,Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,"['roman', 'catholics', 'us', 'trash', '.', 'give', 'catholics', 'europe', 'bad', 'name', '.']",roman catholics us trash . give catholics europe bad name .
20545,20992,3,2,1,0,0,"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie","['roses', 'red', 'orchids', 'bigger', 'donts', 'tell', 'yo', 'daddy', 'fuckin', 'nigger', '#', 'vddie']",roses red orchids bigger donts tell yo daddy fuckin nigger # vddie
20576,21023,3,2,1,0,0,"S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it.","['s/o', 'favorite', 'nigger', 'work', 'plantation', '@', 'pretty_warzone', 'remember', 'next', 'time', ',', 'ask', 'watermelon', '.', 'dont', 'steal', '.']","s/o favorite nigger work plantation @ pretty_warzone remember next time , ask watermelon . dont steal ."
20588,21036,3,2,1,0,0,"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;","['sir', '.', 'please', 'go', 'text', 'mexican', 'bitch', ',', ""'m"", 'finna', 'deal', 'witcho', 'childish', 'ass', '&', '#', '128514', ';']","sir . please go text mexican bitch , 'm finna deal witcho childish ass & # 128514 ;"
20593,21041,3,2,1,0,0,STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,"['stfu', 'boris', 'fagjo', '!', 'rt', '@', 'maxin_betha', 'cause', 'faggot', '!', '!', 'makes', 'sense', 'right', '?', '?', 'rt', '@', 'channymaraj', 'bran', 'prolly', 'real', 'nurturing', 'lol']",stfu boris fagjo ! rt @ maxin_betha cause faggot ! ! makes sense right ? ? rt @ channymaraj bran prolly real nurturing lol
20610,21058,3,2,1,0,0,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""","['reason', 'u', 'look', 'like', 'anthony', 'davis', 'eyebrows', ""''"", '@', 'ryanh_slick', ':', 'fuck', 'niggers', 'act', 'different', 'girls', 'around', '?', ':', '-s', ""''""]",reason u look like anthony davis eyebrows '' @ ryanh_slick : fuck niggers act different girls around ? : -s ''
20633,21081,3,2,1,0,0,Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!,"['scandal', ':', 'negro', 'bed', 'wench', ""'s"", 'fairy-tale', 'propaganda', ':', 'http', ':', '//t.co/tp1sa5u8uo', 'via', '@', 'youtube', ':', 'must', 'see', 'hebrew', 'daughters', 'zion', '!']",scandal : negro bed wench 's fairy-tale propaganda : http : //t.co/tp1sa5u8uo via @ youtube : must see hebrew daughters zion !
20648,21096,3,3,0,0,0,"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX","['seattle', 'mayoral', 'election', 'year', '.', 'choice', 'bunch', 'women', ',', 'non-whites', ',', 'faggots/fag', 'lovers', '.', 'http', ':', '//t.co/rwhgmrlazx']","seattle mayoral election year . choice bunch women , non-whites , faggots/fag lovers . http : //t.co/rwhgmrlazx"
20665,21113,3,2,1,0,0,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,"['see', '&', 'gt', ';', 'fine', 'line', '&', 'gt', ';', 'killing', '#', 'faggots', ""n't"", 'change', 'source', 'creation', '.', '#', 'stupid', 'people', '#', 'overbreeding', '&', 'gt', ';', '#', 'period', '&', 'gt', ';']",see & gt ; fine line & gt ; killing # faggots n't change source creation . # stupid people # overbreeding & gt ; # period & gt ;
20670,21119,3,2,1,0,0,Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,"['seeing', 'ugly', 'bitches', 'get', 'pregnant', 'let', ""'s"", 'know', 'nigga', 'swill', 'fuck', 'anything', 'pussy', '.', 'alcohol', 'longer', 'excuse', '.', 'pressed']",seeing ugly bitches get pregnant let 's know nigga swill fuck anything pussy . alcohol longer excuse . pressed
20671,21120,3,3,0,0,0,Seem like da colored folk be gettin in da way lately. I just sayin,"['seem', 'like', 'da', 'colored', 'folk', 'gettin', 'da', 'way', 'lately', '.', 'sayin']",seem like da colored folk gettin da way lately . sayin
20676,21125,3,2,0,1,0,Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian,"['senator', '@', 'tedcruz', 'anchor', 'baby', '!', 'go', 'back', 'came', '.', '#', 'natural', '#', 'born', '#', 'canadian']",senator @ tedcruz anchor baby ! go back came . # natural # born # canadian
20733,21182,6,4,1,1,0,She got every niggah lookin like dam,"['got', 'every', 'niggah', 'lookin', 'like', 'dam']",got every niggah lookin like dam
