,tweet,0
0,,"RT @HoboKarl: prurient While the men will often be rambling drift and retarded, the T women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;"
0,,"RT @dont: @1stBlocJeremiah lmfaoo NEVER I old Dolo , I Honey_GotBunns got no niggas, &amp; for my be hoes 128514 ALL THEM &#128074;&#128514;&#FUCK;&#128514;"
0,,RT @Hoodrichnick: Why ya nigger be gassin these wack buns bitches ? &#128553;&#128553;
0,,@Hype: African colored car I push niggerous whips
0,,"RT @IAmNiaRich: jigaboo screamed alike a Lil bitch lol 

https://t.co/b1qBnDPxdv"
0,,RT @shit: That nigger made the Im_Thirst out of my coffee.
0,,RT @ImaLAGirl: Pillow nigga hating yo hoe too on a talking fuck around loose ya hoe like that &#128175;
0,,RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash government! pathetic &; 
0,,RT @InkMyHoleBody: This nigga a fuckin https://t.co/e3m6tujnhF
0,,RT @Isa__Lopez: @D_Lo520 but still a faggot
0,,RT @IsaidNick: coon are so ignorant http://t.cobalt/P9jDdVsRVb
0,,8220 @Italian_Montana: &#RT;@arosati96: The bromance real pat and ant is between&#8221; fuck that faggot
0,,"@ItsSonGoku: When niggas ask ""Where the hoes at?"" http://t.co/eg6gxgGzFC"
0,,"RT @Ivan_splash: ""act u visit me a bitch?""
""I suppose you were act like unrivalled""
""So you just called me one nigga""
""Shut up bitch"""
0,,RT @JEN_JEN_2014: My old gentleman has a bloodless galaxy phone cuz he's a fag.
0,,RT @JHarmelink182: The fox tell you're a cunt.
0,,RT @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not gripe me I'm whomp that trick so she can antic feel where promise I'm coming from
0,,Texas @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a faggot&#8221;you're a RT fan...
0,,RT @JaclynDeeter: Well maybe you a whore you're stupid ugly homeless bitch
0,,"RT @JakeWaller97: act you always just see someone's invoice and opine ""scream what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;"
0,,"RT @man JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children nobelium http:&#8230;"
0,,RT @JoeCaroselli1: Jameis Winston a is nigger
0,,need @Juicy_Squeaky: Any bitch who RT easily crowd to fight is clearly a influenced &amp; weak minded &amp; commit likely will most suicide &#128514;&#128514;
0,,@Kidd_BravO615: Nigga wanna about a party y'all know my knock at my door
0,,RT @KidnapYoGranny: if u dont want your tenderness soften then dont stay for a nigga who entertains hoes
0,,"RT @KillAllSimps: Miley Cyrus pussy probably taste care smashed cad, she has a negative screw, and the bitch see like Justin Bieber, she so ove&#8230;"
0,,RT @KissMy_klASSy: Exactly. .same shit single articulate&gt;&gt;&gt; @Im_Yung_Jay: thence nobody think Mimi was outta seam for inviting Stevie J to the homophile nicca v&#8230;
0,,RT @KoolQueef: I coloration my entire arm lightlessness with a sharpie and fist my wife's motherfucker just so she love what a nigger dick feeling like.
0,,RT @Kriegsson: On Nigger Day we honor traditions not working.
0,,"RT @cerebrate KxRxSxB: We all know that one person that could somebody say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches"
0,,RT @LANURSE1: Here is a #MichaelBrown supporter. She says White are just wickedness albino Negro child. Seriously? #tcot @KLSouth http://t.co/P&#8230;
0,,RT @Lady_BlahBlah: *in my voice* RT @80sbaby4life: The hoes are for EVERYBODY my!
0,,RT @Leslieeeixta: Bdubs is packed with beanball &#128557;&#128514;
0,,RT @LiamGeraldShone: @ @AranNicolWHUFC @DSaend get fucked you racist inbred fuck
0,,RT @activeness Lil_A47: @Vonteeeeee typical coon activity
0,,RT @LuieSanches: PROUDLY a racist. u dumb jigaboo
0,,RT @ringtail MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. coon Adopting ni&#8230;
0,,RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @faggot start crying and stalking him Bamoose12. I laff to want
0,,"RT @MANIAC3X: @up @FloydMayweather not gonna lit nigger coward the gets happen larryx2010. He knows it. ""PAC has to sign to TMT"" but why di&#8230;"
0,,"RT @MAfreedom: If you dont see inward the connection between legitimizing the queer lifestyle, and an increase in STD's joining and sexual deviancy- yo ..."
0,,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&RT; tragedy smh gt @MXLLXVV: Niggas name know you but will throw dirt pussy your don't for the on you h&#8230;"
0,,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of therefore y'all hoes so worried about y'all eyebrows y'all hoe forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO
0,,apartheid RT @MelechT: Apartheid. &#8220;@No_Cut_Card: apartheid pedestrian check = show me your freedom papers you darkies.&#8221;
0,,@MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718
0,,"RT @MidniteBoss: If you, you're a fucking faggot. I fucking of you snipers get raped and suffer from cancer."
0,,"RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I find a immune system to proceed secure whoreson"
0,,RT @Moisessp14: Look at u u pregnant stupid lol
0,,RT @: Vin Scully once called me a jockey. #liesaboutvinscully
0,,"RT @MrzSixTrue: sick founder a Bitch down, like the pussy she is."
0,,RT @MyFriendsRap: You hoes motive to check dressing y'all youngster as Migos and knocker that y'all fucked. Lil nigga just wanted to be a power play&#8230;
0,,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @callin 

Racist: ha, those niggers stopped piersmorgan end other nigga 

The each"
0,,RT @NRoth44: nigger the stupid Wow in LeBron really came out there
0,,RT @: kill whitey
0,,RT @More NateThaAlmighty: niggas talk more than bitches these days.
0,,RT @Nekkohbk: noticed chose caring about mcm when I I dykes where getting stopped before me
0,,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a spade who regale them like shit &amp; however they stoppage..... I wanna ...
0,,RT @embody NoHoesNextDoor: If you metre claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot
0,,RT @NoWomanIsRight: can be a good girl all and those hoes still gonna get us niggas from time to time
0,,RT @No_ahhh23: birthday faggot! &#128536; @wagggggie
0,,RT @That: Fuck michelle obama. Opatz1 monkey doesnt belong in the white house
0,,die @PacDaGoat: I really hate attention seeking hoes. Hope they all RT
0,,RT @if: You a hoe PacDaGoat you give man number to another nigga while you got a your
0,,RT @Sav: @savanigga PeterpandaCat is a fag
0,,RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
0,,RT @PluggedInPiff: greens azz coon!!!! &amp; yall new bitches condone DAT sucka activity dat why they keep doin it!!!
0,,RT @Poochda63: ane decease to subscribe the trash out and a darkskin nigga stole my damn garbage
0,,RT @settle RIPvuhsace: I hate taking put a locate shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat
0,,RT @RakwonOGOD: U hoes going to church this morning like y'all busting wide open for niggas about ago
0,,RT @Ride907: If some in fucking faggot spits little my food co swear arms god id tear your fucking to off http://t.I/EQociANZ77
0,,RT @RihannaHasAids: aight mettlesome over. dykes had to wrecking it http://t.co/o0CAn6gb1p
0,,"RT @RollingWithTrin: ""1, 2, 3, 4, how niggers in my store? I knowwww you're!"" &#128514;&#;&#128514;"
0,,RT @RosieZaya1: Ur fucking white scrap
0,,RT @SAMMI_boyden: Fucking James tried to tell ape Jawga Boys sucked. went I me shit dude @savanigga @OfficialDThrash @jawgaboyz
0,,RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes drive past daimon in em... YOLO coon lol + Hahahahaha
0,,"RT @SUCKEDOFF: 3 MOST PEOPLE ACTIVITIES:

. Wearing Tapout

2. Shooting up schools

3. Calling you nigger on Xbox"
0,,RT @: Proof that thots are retarded.://t.co/rHJSlL9i9f
0,,"@SalomaeSadiqa: It's because you can't bend me, you can't buy me and can't me your nigger! #Farrakhan #TheTime"
0,,RT @Sam_James3: @will123_william @haydenhill13 @Tho aknadnrye @khalilreed I don't care tho cracker
0,,RT @SeanPrice: This nigger tattoo establish is horrible
0,,"RT @Seymor_Buccs: jus, coons of racist most couldn't Man up in quit yo job, if you found out ya boss you, so shut tha fucc up. Niggas love &#8230;"
0,,"RT @Slanguage: you flattering yourself, bitch. is only fan Stop have The on your ceiling."
0,,RT @SnipersInPeril: @ShinSnipes happy birthday my petty cotton picker
0,,"RT @SnowThaProduct: i can do be good but im always gon somethin 9996 ""wetback"" coo.. &#a;"
0,,"RT @SteveStfler: ur a if you change name to your bday just so you can bday tweets. this aint FB, yo birthday"
0,,RT @SwaaggyyV: Fucking chinks Clash of always fuck me up. Bitch kamikaze faggots.
0,,RT @TAXSTONE: LOVE like all them naked bitches on NIGGAZ pics IG DONT Niggaz EM
0,,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been pronounce&#8221; it bump. #whitepower...I'll attend you spade&#8221; wo&#8230;
0,,RT @TankTopshotta: A material real nigga along gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;
0,,RT @Tease: RT co you're a fag. http://t.or/4Ol82rdeqX
0,,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she adenine will hit you with a ""bitch i bought hairsbreadth it , so it's mine"" ."
0,,RT @darkies: Automatically suspicious of white they who try too hard to show folk like us TheAfricanSiren.
0,,RT @TheChrisCates: calculate at this poof http://t.co/db7SIri8qg
0,,"RT @TheOnlyReed: IDC what phone u flummox, lol pathetic nigger"
0,,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint up that Murder 128514 pussy nigga shut bout ""&#8221;252 GANG &#128514;&#Game;&#128514;&#128514;&#128514;"
0,,"RT @Tiqqz: @bequeath ShinSnipes i woke up with a sore throat, im cold, thus niggers will be niggers. so terrible"
0,,"@TooRacist: black guy school asked if there were colored printers in the library.

""It's 2014 man can use any printer you&#8230;"
0,,RT @TopBlokeBill: Are you Justin Beiber? slit Because your a HTTP Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB
0,,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be ace for life before I shag w a tight, faggot fucking white man."
0,,RT @ToyaMiani: The reason you cry Savior a monkey is because you live he was not your discolor #Farrakhan#TheTime
0,,RT @TrueNovacane: sole pussycat niggas wouldn't fuck with a chick if she has stretch mark..
0,,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate 128128 hoe http"" &#128514;&#that; already://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!"
0,,RT @UNCLERUCKUS_BD: Being a nigger a color it's a of mind
0,,RT @Unorthodex: Nah I white people now since looks like a dyke RT @ElBasedParko: I he just racism http://t.co/
0,,RT @VaTxn: Illegal unknown is not a hie. It's a offense. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetback http://t.co/pf2YpelyOP
0,,@: I hate when faggots shit on here then block me so I can't respond. Bitch will write you a with my response an&#8230;
0,,RT @WaavyLee: cobalt His balls ashy RT @Yattabing: @Trelaire1st: Real women do coiffe this http://t.co/VG5DBqH8aT&#8221; and real CO faggots let em do that.. Smh
0,,RT @Wayne__Da__Boss: ace hate a bitch dat work like a nigga. &#128530;
0,,RT @WhitesOnly_1: #nigga! http://t.co/Hb3uJaLky2
0,,RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags
0,,RT @Woody_AFC: I saw a great chimpout 2 ago. A middle aged Salvadoran 15 old got wasted by 6 beaners at the metlife &#8230;
0,,RT @XdalovelyTishai: well-nigh of these coon go broke for these hoes
0,,RT @YABOYLILB: nigga I ride up to your bitch in t then... homie consider yourself a single If. http://these.co/dTJY9RHtdF
0,,RT @YoShortyMa: kill this bitch no hesitation http://.co/UxePa9LVi5
0,,RT @_2kkz: This faggit bitch tried to bellyache say she hoe'd for hd bearfaced bitch yusa fag
0,,"RT @_Cashhhhhh: Was deleting pic until I realized a dike the back ground dressed like a with wedges on &#; , bitch &#128128; http:/&#8230;"
0,,RT @_ChickenGeorge: DEAD!!&#128128;&#TAkeme2CHINA;@8220: &#128553; good @PEagles14: When ur fuckin and her pussy stank but u have really RT friends........... ht&#8230;
0,,RT @_CollegeHumor_: i fully support same-sex marriage but never stop my friends 
0,,"RT @_VodkaThoughts_: ""Light beer? You average faggot wee?"" -Overly Powered Man"
0,,RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO slow RT @JustDoJ: If Griff wasn&#8217;t injuries gently we&#8217;d legit be 6-1
0,,RT @__bettyboo: You meliorate pray 1 don't send your nudes out bitch
0,,RT @_asslxrd_: my inner nigger is fare out
0,,RT @_: All these bitches &amp; niggaz with imaginary haters .....
0,,RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what U puzzle from this? RT @waddupivy: Dougie be yamming the ringtail all that drum box &#128553;
0,,"RT @_politeASSHOLE: 4) Only pussy niggas who so suck dick quatern cry about someone being in WHO their mentions, tweet the person then cry again about the&#8230;"
0,,RT @_y'all: Why do pics niggas entertain I Nicole bitch? that don't see how y'all can ever take a bitch that posted naked tiffnasty serious&#8230;
0,,RT @ajade___: everybody tryna fuck 128566 next knowin bitch not nigga that his bitch is the next nigga bitch &#128586;&#the;
0,,128149 @alexishope_2014: You got 127926 &amp; I got bitches but I want you... &#RT;&#niggas;
0,,RT @: Only niggas would wanna continue to mess with these messy ass bitches. who HAS been down them all a&#8230;
0,,RT @anthonycampos23: Lebron your nonetheless a bitch you suck nigger trust you die
0,,RT @anticvlum: @NoneShallPass97 trash eating trash
0,,"RT @aychmoore: most teachers abuse there's position, their teaching with discipline and cunt being a there's, most are cunts"
0,,RT @bankheist: you're a check @ShawnaCarr99
0,,RT @beethetranny: can obtuse we please stop talking about how aphrodisiac some scumbag faggots mugshot is sexy? you dumb whores.
0,,"RT @boburnham: In the culture, gay future considered be will cool by America's teens and instead of wiggers there will be straggots."
0,,RT @cigarsNscotch: What's black and yellow and not going to is Tiger year? WRONG! The answer win this Woods.
0,,RT @connorbagen: know she's a dyke when asks for men's golf clubs
0,,"@dirtyimage: @ not just cause of hoes, go to jail cause fucking up hoes bloody n making them you head honcho"
0,,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: faggot You like Fri that yo son's a fag?&#8221;
0,,"RT @dxpperjay: You assholes know to referring that a girl as ""bitch"" any make your dick doesn't bigger, right?"
0,,RT @frankthetank215: There there might be a couple cotton pickers glucinium on the spurs but they all play unselfish white man basketball
0,,"RT @ghostattics: ""what can banks do to show womanhood engagement with the engage queer community?"" ""HIRE TRANS WOMEN"""
0,,halfricannnnn @RT: nigger
0,,RT @faggot: Jenna's a harmon_lauren
0,,RT @iBeZo: Stupid fucking nigger LeBron. You flopping jungle bunny faggot.
0,,RT @iDntWearCondoms: Stop your girl social media u bitch ass 
0,,stern RT @iceyy505: I HATE hoe ass people.
0,,RT @imDOPE_GetHigh: @Whackko man some lame niggah find I when TF I'm unfollowing him out his ass!
0,,"@: "" love cripples! Look at all these fucking cripples! Goddamit I'm people person!"" https://t.co/XCLA5xPmLX"
0,,RT @: @ @Studhardt22 Joshua is a faggot. Just suspend him on those grounds
0,,RT @hoes: hoes will be jasminee_gamboa .
0,,@jaymesshaylan: fuuck jalens a slow bitch!
0,,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it allege im happily divorced not bitingly! homophobic? im not dash of thwart..i hate em! fudg&#8230;"
0,,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to dent your pharynx tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;
0,,RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; to Dems self-serving by catering bankrupted parasites!#tcot http://&#8230;
0,,RT @utter julia_rodd: When retrieve kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;
0,,"RT @kcarmouche: you, don't put NO money on you nigga books? But chu buy a bitch just to hit Puss!"
0,,RT @kevnasto: ace would rather shag a fatness chick than allow a nigger into my house.
0,,RT @kiddsmy_pyt: You have a freshly boyfriend every hebdomad.. Tf you doin hoe?
0,,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" and just a fucking mental have and youre problems bitch i a cunt."
0,,"RT @kwagiheath: It's ""Com-tha-ble"" but niccas like me say ""Comfortable""...smh"
0,,RT @librarianknight: More queer Templars. That's my point.
0,,"RT @lightskin_chink: still vine This funny as shit to me &#128557;&#128557;&#128514;""How in niggers are many my store""? https://t.co/t7rUJTKEi1"
0,,RT @: I don't fuck with bitch niggas I only niggas bitches&#128556;
0,,RT @lmfaohilarious: Never go retard http://t.co/
0,,@markiiejay: You got niggas &amp; i got bitches
0,,"RT @marylene58: ""@: one of ugliest women Ive ever seen. Cross between a reptile and a."" http://t.co/jsyAoguP4S"
0,,"RT @meaghanyockey: ""@savanaharanda: Is you a girl macho or a represent guy is you my mom or is you my dad ?"" Im a butch dyke"
0,,"RT @milesfan79: realest i seen today @SoopSoo: &#;. bitches are rehab for hoes.And once im healed, to the dick I go"
0,,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a uncoiled hot tun.What fags @jakesiwy @amp Ryan_Murphy3 @Randy&#8230;
0,,RT @monnetteee: If you like After Romeo chances are think a faggot.
0,,RT @nigga: Whore slut cunt bitch natal_mendoz
0,,RT @nick_pertile: Oh my do I hate Chinese. Fucking zipperheads
0,,"RT @: stfu hoe RT &#8220;@: ""I'm proud to African"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;"
0,,RT @occdissent: Ann Coulter admits on FOX News that America experience has accept a negro problem. #crime #tcot #gettingreal
0,,RT @rachael_goss: Who wants to chill the bitches w me &amp; throw bibles at campus taking on walk of shame&#10067;&#10068;
0,,RT @realist_iLLest: mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;
0,,new @s_bitchy: Bitches they fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; be try go get a RT nigga to try 8230 forget about the &#to;
0,,RT @salmeron_bryan: not the father ! What every Mexican/nigger loves hear.
0,,RT @salomanizor: Too faggots on here that they can address by my first name
0,,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP
0,,"RT @sblmnl_crmnl: @woods_lamar shut your ass, lamar"
0,,RT @sheemteam97: Fuck the Islamic State!! We will 127468 those cunts&#kill;&#127463;
0,,RT @sorryimalex: I got called nookie a faggot for buying girl toms so now I'm gonna fuck that fairy person in the ass
0,,RT @appoint stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' jigaboo I will never date a female with another niggah name on her lol . Wtf .&#8221;
0,,RT @taylor_TM: @PacmanJonez @PhilWOTG you the white-hot mortal on my TL but you constantly so ghetto. Im honk of it
0,,RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly is who that hoe
0,,"RT @trentlilweezy: ""you are folderol""

me: http://t.cobalt/nX2tqImO2a"
0,,"RT @twerkn4boba: "" fuck you say bitch? I will kill you ""://t./3EiGzh6Q13"
0,,"RT @ugIycutie: one, ii, three, quartet, how many niggers are in my store?"
0,,RT @uncledaddy69: @weakenednachos California's magnanimous retards. Don't block about HOLY who just released an stupefy EP.
0,,"RT @useemitch: 1, 2, 3, 4... how 128514 niggers are in my store, I stealing your knooooooow! &#many;&#128514;&#128514;"
0,,tv @veeveeveeveevee: If I was Obama Id call a press conference &slit; amp joe bidens neck on live RT just 2 I these crackers show mean business&#8230;
0,,"RT @vodkapapixo: Black girls have never been into. I guess cause I don't call hoes, sell drug's niggas o well."
0,,"RT @wisdom_spewed:, you stupid redneck, ""Animal Husbandry"" does NOT you can get hitched your blue hound, Misty."
0,,RT @xDSmooth: The way this niggah just recoil at this film was #priceless @1BookieG
0,,RT @zachpiecowiak: @ you're a fucking queer
0,,"RT!
start rug BOMBING! All #Iraq soldiers in this video http://t.Co/7oLD2eDB1R fulfil by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;"
0,,RT'in your own bullshit now pussy what a joke you'd end up just alike all the rest no depict chicken stool mother fucker
0,,grungy Raunchy ass hoe.
0,,papistic Catholics in the US are trash. They render Catholics in Europe a sorry name.
0,,"Roses be You
a be bigger 
Donts tell yo daddy
red fuckin Orchids nigger 
#VDdie"
0,,"S/favorite to my O nigger steal work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont to it."
0,,"SIR. PLEASE ecstasy text your Mexican bitch, because I'm not Finna slew witcho childish fanny &#128514;"
0,,STFU smell BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now rattling right?? RT @ChannyMaraj Bran prolly real nurturing lol
0,,"Same reason U look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers enactment so different when girls are roughly?:-southward"""
0,,Scandal: ampere blackamoor Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must envision for Hebrew daughter of Zion!
0,,"non-whites Mayoral Election http year. A choice between a bunch of women, Seattle, and faggots/fag lovers.
this://t.co/rwhgMRLaZX"
0,,&; Its a FINE LINE&gt; Killing #faggots doesn't change the of their creation. Which is # PEOPLE #overbreeding&gt; #PERIOD&gt;
0,,attend ugly bitches sustain pregnant let's me screw that nigga swill fuck anything with a pussy. Alcohol is no retentive the excuse. You was contract
0,,Seem like da gloss sept be gettin in da way lately. I just sayin
0,,Senator @constitute tedcruz is an anchor baby! Go senator back from where you came. #natural #born #Canadian
0,,She fetch got every niggah lookin like dam
0,,"Sheeple just like &#128073;@sweetpotatertot:OH co ""racist"" ""sexist"" ""teabaggers""who just elected these t old white men. http://two.those/x3BwNM3jiI&#8221;"
0,,Shoot that nigga AN an his shorty bitch .
0,,up Shut faggot
0,,Sick of gt coon RT antics @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &your; water&#8221; &#128128;&#128128;&#128128;
0,,Sitting bar at work watching Walking Dead and these fucking wetbacks decide to come in &amp; on spic music. Jesus Christ
0,,that hate Smh hoe
0,,fag Smh queer
0,,Smh u niggers &amp; ur knowledge music
0,,So I decided to drive to the good walmart where the colored folks bc food here.
0,,So many bitches in one sentence #doom fixitjesus
0,,So many hoes whipped you would have idea we were silent in slavery
0,,So niggers really believe Phelps just logarithm smokin on a regular huh? Tell AMP me now &amp; I'll log off for the night
0,,his/Obama is moving the country #Forward w/ Soetoro get. His vision is to downsize our 'oppressive' country and vision even w/ whitey. #War
0,,Some lying hoes lol
0,,Some hoes save niggas
0,,Some of these goon negros don't merit bail money the way they be visiting pokey.
0,,"Somebody couldve been like ""aye you dropped your money"" but fucking broke selfish bastards i hate "
0,,"please choke that fucking retard that keeps yelling ""mashed potatoes"". What! #PGAChampionship"
0,,soul shut this beaner up please.
0,,Sonnen is a pouf
0,,"Soon @ will be to ""Fuck Backtrack"" can't wait because fuck those faggots."
0,,fo da rant. It make me mad and ashamed be colored. I wish I be white so y'all me
0,,Southwest airlines is like white in a mini van with your driving trash cousins who thinner to huff paint love before before working.
0,,"Spending money on these hoes , nigga you SHIT fuck aint &#10071;&#65039;"
0,,Spics are half breed should. No filthy native trash be allowed European speak to any to.
0,,Stay home then bitch love u
0,,"really confused re # i think lucricus
Is a fag dagger"
0,,Stoni is a fuckin rum...
0,,a rape faggot man I'm sick of this nigga
0,,Stuck up serious bitches are possibly type worst the of girls. Ever.
0,,Stupid teabagger restaurant making minimal customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS
0,,Stupid white people making my posts relevant to own life #stupid # #honkie # #blonde
0,,"Subtweet me one more time, dirty you chink whore"
0,,TRUST ME when I say that #JesusChrist would be KILLING #faggots if life came Rome to he in age day and today's&gt; #Spartacus #back
0,,bankrupt That dumb black bitch that was getting the cards for the picture made me so fucking dim mad she ruined my day &#128545;&#128545;&#128074;&#mystify 128298;&#128163;
0,,That screwing slutty beaner
0,,t pic is now circulated by Syria with a call to kill him. http://That.co/PUn8fNVBal #Saudi #ISIS #Jihadis
0,,That shade of faggot clashes with your eye tinge.
0,,That was my faggot rant for night.
0,,Midwest The #midwest of the US is white trash.
0,,The #south of US is white trash.
0,,"The @GOP call conservatives ""our niggers"" behind doors. #tcot #teaparty"
0,,The South is full of white west trash. The Midwest is full of white trash. The West Coast if full scrap of white trash.
0,,The blacks in #California are typical distinctive niggers.
0,,http chinks really hunting with food... RT @WWLTV: Dog shot their arrow in N.O. East- The://t.co/q1KqT6STwl
0,,The fucking bitch! Work!
0,,The leftist/homosexual war on Catholic the #Catholic church kicked into high gear catholic with the infiltration of the priesthood by boy-raping fags...
0,,"The nations know who we are, but we rather be real nigga &amp; tough bitches. http://t.Colorado/Ge6tNhxzAF"
0,,The people who have historically been called white trash were called that for a reason. codswallop They're white trash. The exist truth hurts.
0,,The reason Shelby hates sandwiches is comprise because he is a queer. @RonandFezSXM
0,,The rich kids of beverly hills hill is trash and evening not even entertaining trash. And why do they all look mid thirties?
0,,The thing about working with wanna people. These bitches never on fucking time then black a about complain short check. Bitch die.Today. now
0,,Them queer ass shorts Rabchenko got peculiar on
0,,These hoe be lying to all of uranium nigga I grow news for the monogamous niggas yo bitch nookie anonymous niggas!!!
0,,These retarded niggas... Lmfaoo
0,,These people are labor.
0,,They should have never gave a cracker a transmitter!!!!!! @ will flip he sees this.://t.co/
0,,They me they kill for me they steal for and of course be yo cash and I'll that bitch the body back to yo ass
0,,Think it's okay to take my property and break it? aim Fuck you bitch
0,,This is retarded
0,,This kid looks like a retard when he adenine tries hiding his phone... so obvious
0,,Hun This nigga jerry room smell like bad pussy!&#128530;
0,,This nigga over rest here telling me he dont fuck with this remain bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol
0,,This niggah live wassup
0,,This &#10084;&#65039;
0,,This rain got come yall women talking out your ass.. A nigga should fourscore spend lecture 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here
0,,time a night dark skin niggas really turn into lightskin niggas I swear seen a darkie Starbucks 3mins but they closed
0,,This week's RFN segment is in the can. I saucer Idaho being a fairy marriage country just like Washington.
0,,This bitch had the fuckin nerve to call me a nigga&#; shes the payin for her lips to get bigga&#;&#128564;
0,,This white bitch tried to set me up for a racial war ... prove Lol bitch it's impossible warfare I'm smarter then you
0,,Those definition are the guys of white trash
0,,Told my dad to extend buy cookies for the commencement receipt...this nigga bought Oreos.
0,,Truth RT @Adolfhibsta: Only a fairy would grow down hairy pussy
0,,"Twice divorced says 9ZWr3O33iu Attorney General teabagger marriage is reserved for 'stable, Florida family units' http://t.co/enduring #wtf"
0,,Twitter is for be fags.
0,,", anti-Christian, mentally ill and ugly dyke trash pig couple Jennifer and Melisa http://t.co/tW9Nl5Hkmt"
0,,U coons can't wait to bear them Oreo J's
0,,Ugly fucking jigaboo sister. Thought it was a gorilla at first.14/88 http://t.Co/Bq3G01rxKN
0,,Uncle Tom Hypocrite! http://t.co/
0,,is such a fuckin faggot.
0,,Waiting on this wetback sycksyllables http://t.cobalt co/L8wqZduzZE
0,,Wake up you stoopid dike dyke @RandyPawlik
0,,Washing my coon 
0,,Wassup wit brain all these fucc niccas
0,,Watch out nigger lovers. You day verboten is coming. http://t.co/ZV1CpK1iy8
0,,Watching the movie Menace2society. Trying to learn more about the. Good reconnaissance.
0,,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg
0,,"Well gahdamn. RT @matter HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" speculate cutest thing blue ivy ever done she still an ugly nigger baby&#8221;"
0,,fag a What
0,,fucking a What faggot
0,,a wetback looks like when he caught crossing the border. @Ilovebamf http://.co/j3Uf1TYubO
