,Tweets,0
0,,RT @Hoodrichnick: Why niggas be gassin wack ass bitches ? &#128553;&#128553;
0,,RT @Hype: African I car colored push niggerous whips
0,,"RT @IAmNiaRich: Nigga screamed like a Lil bitch wish lol 

https://t.co/b1qBnDPxdv"
0,,RT @Im_Thirst: That nigger made the of my coffee.
0,,RT @ImaLAGirl: Pillow too yo hoe hating on a fuck around ya hoe like that &#128175;
0,,RT @InfidelAlie: Yay for America &A amp; Israel... we detest put in more Jew Hating muslim trash into our government! pathetic &amp; sickening
0,,RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/fag e3m6tujnhF
0,,RT @Isa__Lopez: @D_Lo520 but you're still a angstrom faggot
0,,RT @IsaidNick: niggers are P9jDdVsRVb ignorant http://t.co/so
0,,RT @Italian_Montana: &#8220;@arosati96: The bromance between rap and ant is really&#8221; fuck that fagot
0,,"RT @ItsSonGoku: When niggas ask me ""Where hoes at?"" http://t./eg6gxgGzFC"
0,,"RT @Ivan_splash: ""Did u call me a beef?""
""I state you were ACTING ilk matchless""
""So you just called me one spade""
""Shut up bitch"""
0,,RT @has: My old man JEN_JEN_2014 a white galaxy phone cuz he's a fag.
0,,RT @you're: The fox says JHarmelink182 a cunt.
0,,RT @JHazeThaGod: You other niggas a ring up a bitch to campaign a beef naw not me I'm whomp that fox so she can feel where I'm approaching from
0,,RT @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a queen&#8221;you're a TX fan...
0,,RT @JaclynDeeter: Well you're a whore stupid ugly homeless bitch
0,,"@JakeWaller97: Do you ever just see someone's account and think ""wow a faggot"" but the same time can't unfollow bc can't m&#8230;"
0,,"RT @JihadistJoe: We Muslims have no military http whatsoever, we are amp human savages that slaughter unarmed men, women &sub; children honour:&#8230;"
0,,Jameis @JoeCaroselli1: RT Winston is a nigger
0,,RT @Juicy_Squeaky: Any bitch need crowd is clearly influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;
0,,RT @Kidd_BravO615: A Nigga wanna bitch about a party y'all know my address axerophthol knock at my door
0,,RT @KidnapYoGranny: if fail u dont want your harbour heart broken then dont check for a nigga who entertains hoes
0,,"RT @KillAllSimps: Miley Cyrus pussy probably like dog, she has a negative ass, and the looks like Justin, she so ove&#;"
0,,RT @KissMy_klASSy: Exactly. .same diddley i said&gt;&gt;&gt; @Im_Yung_Jay: So nobody cerebrate Mimi was outta argument for receive Stevie J to the gay nicca v&#8230;
0,,RT @KoolQueef: I vividness my entire arm calamitous with a sharpie and fist my wife's asshole just so she experience what a nigger cock feels same.
0,,RT @: On Nigger Day we honor nigger traditions by working.
0,,"RT @KxRxSxB: We all know At that one person that could say anything and you just look at them thinking ""you're astatine retarded, stfu"" #stupidBitches"
0,,RT @LANURSE1: Here is a #MichaelBrown supporter. She aver whites are just wickedness albino black spoil. earnestly? #tcot @KLSouth http://t.co/P&#8230;
0,,RT @hoe Lady_BlahBlah: furrybah *in my PayPay voice* RT @80sbaby4life: The hoes are for EVERYBODY my nigga!
0,,RT @Leslieeeixta: Bdubs is packed with beaners &#;&#128514;
0,,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @racialist DSaend get fucked you racist inbred hillbilly fuck
0,,RT @action Lil_A47: @Vonteeeeee typical coon activity
0,,RT @LuieSanches: PROUDLY a racist. adenine u dumb nigger
0,,RT @MANIAC3X: @Buckm00se I'd rather be from a Ni rancho then live in ghetto ass urban areas with niggers and nigger nickel impersonators. Adopting ni&#8230;
0,,RT @: @NotoriousBM95 @ @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him. I want to laff
0,,"has @MANIAC3X: @larryx2010 @FloydMayweather not PAC happen the coward gets nigger lit up. He knows it. ""gonna RT to sign to TMT"" but why di&#8230;"
0,,"RT @MAfreedom: If you dont see the connection between the queer lifestyle, and in STD's and sexual deviancy- ..."
0,,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; nigger tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for bedevil the pussy slit you h&#8230;"
0,,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes y'all worried about so eyebrows y'all forgot y'all 8221 a mustache &#128514;&#128557;&#128557;&#had; LMAO
0,,RT @MelechT: Apartheid. &#8220;@No_Cut_Card: = me your freedom papers you darkies.&#8221;
0,,@MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718
0,,"RT @MidniteBoss: If you snipe, you're a fucking faggot. iodin hump hope all of you snipers father fucking ravaged and suffer from cancer."
0,,"RT @experience Mitchellharri: Dont be a faggot, cover your resistant mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole"
0,,RT @now: Look at u Moisessp14 u pregnant stupid bitch lol
0,,RT @MrHoratioSanz: Vin Scully once called adenine me a camel jockey. #liesaboutvinscully
0,,"RT @MrzSixTrue: Ill break founder a Bitch down, like the pussy she is."
0,,RT @MyFriendsRap: You hoes to stop dressing y'all kids as and Rappers that y'all fucked. Lil nigga wanted be a power&#8230;
0,,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @ 

Racist:, those niggers each other nigga 

The end"
0,,RT @NRoth44: Wow the stupid nigger in LeBron rattling derive out there
0,,RT @kill: NYTMinusContext whitey
0,,RT @utter NateThaAlmighty: niggas talk more than bitches these days.
0,,RT @Nekkohbk: I stopped caring about when I noticed where chose before me
0,,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bitch there is a who treats them like &amp; yet stay..... I wanna ...
0,,RT @NoHoesNextDoor: If you claim Macklemore is your preferred rapper I'm also arrogate you watch the WNBA on your gratuitous clock faggot
0,,RT @NoWomanIsRight: You be good girl all you want and those still gonna get niggas attention from time to time
0,,RT @No_ahhh23: Happy birthday faggot! &#; @wagggggie
0,,RT @Opatz1: Fuck michelle obama. That putter doesnt belong in the blank house
0,,RT @PacDaGoat: I hate attention seeking hoes. they all die
0,,RT @PacDaGoat: You a hoe you give your number to nigga while got a man
0,,RT @PeterpandaCat: @savanigga Sav is a 
0,,RT @PlainBlack_D: Get these trash ass stadium outta my niggas!!! &#128514;&#128514;&#128514;
0,,RT @PluggedInPiff: greenness azz niggas!!!! &amp; yall New bitches excuse dat sucka activity dat why they keep doin it!!!
0,,trash @Poochda63: I go take to the RT out and a darkskin nigga stole my damn garbage
0,,at @RIPvuhsace: shit hate taking a I RT im places bc i feel like a faggot when public placing the toilet paper on the toilet seat
0,,RT @RakwonOGOD: U hoes decease to church this morning like y'all wasn't busting it encompassing undetermined for niggas about four hours ago
0,,RT @Ride907: little faggot spits in my food I swear to id your fucking arms off http://t.co/EQociANZ77
0,,RT @RihannaHasAids: t game over. dykes had to ruin it http://aight.co/o0CAn6gb1p
0,,"RT @RollingWithTrin: ""1, 2, 3, 4, many niggers are in my? I knowwww stealing!"" &#128514;&#;&#128514;"
0,,@RosieZaya1: Ur fucking white trash
0,,RT @SAMMI_boyden: Fucking James tried to tell me sucked Boys Jawga. I went OfficialDThrash shit dude @savanigga @ape @jawgaboyz
0,,RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes flummox retiring demons in em... YOLO nigger lol + Hahahahaha
0,,"on @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing 3

2. Shooting up schools

Tapout. Calling you a nigger RT Xbox"
0,,that @SalamanCode: Proof RT thots are retarded. http://t.co/rHJSlL9i9f
0,,"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
0,,RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed don't care tho 
0,,RT @SeanPrice: This nigger tattoo is horrible
0,,"RT @Seymor_Buccs: jus, most Niggas you coons couldn't racist up in quit yo job, if you found out ya boss Man, so shut tha fucc up. of love &#8230;"
0,,"RT @: Stop flattering yourself, bitch. only fan you have is on ceiling."
0,,SnipersInPeril @RT: @ShinSnipes happy birthday my little cotton picker
0,,"RT @9996: i can do somethin good but always im gon be a ""wetback"" coo.. &#SnowThaProduct;"
0,,"@SteveStfler: ur a faggot if you to your bday just so you can get bday tweets. aint FB nigga, fuck yo birthday"
0,,RT @SwaaggyyV: hump chinks in crash of Clans always fuck me up. Bitch seat kamikaze faggots.
0,,RT @TAXSTONE: NIGGAZ like all them EM bitches on IG pics Niggaz DONT LOVE naked
0,,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been label&#8221; it materialize. #whitepower...I'll knack you jigaboo&#8221; wo&#8230;
0,,RT @TankTopshotta: ampere real nigga perish teach his bitch the game not carry it on her &#128582;&#128130;&#128520;
0,,RT @vamp: RT or you're a outwear. http://t.co/4Ol82rdeqX
0,,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair with hers . she hit will you is a ""bitch i bought it , so it's mine"" ."
0,,RT @TheAfricanSiren: Automatically suspicious of white folk family who intemperate try too hard to show they like us darkies.
0,,RT @TheChrisCates: Look at this faggot http://t.db7SIri8qg/co
0,,"RT @TheOnlyReed: IDC what earpiece u receive, lol silly nigger"
0,,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;"
0,,"RT @Tiqqz: @ShinSnipes i woke up with a, im cold, niggers will be niggers. so "
0,,"RT @TooRacist: Some black guy at my school asked if there were colored printers in.

"" 2014 man you can use any&#8230;"
0,,RT @TopBlokeBill: Are you merry Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/festal pgHISyDEyB
0,,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a hump nasty, faggot ass fag white man."
0,,Jesus @ToyaMiani: The reason you he RT a monkey is because you knew called was not your color #Farrakhan#TheTime
0,,RT @TrueNovacane: Only pussy niggas solely wouldn't fuck with a chick if sign she has stretch marks..
0,,"RT @Tyler_Weddle_23: &#that;@Sexualgif: ""I hate 8220 hoe already"" &#128514;&#128128; http://128514.co/JzBcCsn75h&#8221; &#128514;&#t;&#128514; this shit cracks me up!"
0,,RT @UNCLERUCKUS_BD: Being a nigger isn't it's color a a state of mind
0,,RT @Unorthodex: Nah iodin hate tweed people now since he await like a dyke RT @ElBasedParko: I suppose he just cease racism http://t.co/VgjYHn4bvt
0,,RT @VaTxn: Illegal alien is pf2YpelyOP a cspanwj. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @race #wetbacks http://t.co/not
0,,RT @VillageBae: 1 hate when queer mouth shit on here then kibosh me so single can't respond. Bitch I will write you a letter with my response an&#8230;
0,,@WaavyLee: His balls RT @: @Trelaire1st: Real do this://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh
0,,RT @Wayne__Da__Boss: I care hate a bitch dat act like a nigga. &#128530;
0,,RT @WhitesOnly_1: #niggers! http://t.CO/Hb3uJaLky2
0,,RT @Woody_AFC: @ @_WhitePonyJr_ lmaoooo a bunch of fags
0,,@Woody_AFC: saw a chimpout 2 summers. A middle aged and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;
0,,RT @XdalovelyTishai: Most of these niggas go broke for these nigger hoes
0,,RT @YABOYLILB: If I ringtail ride coon up to your bitch in these then... homie consider yourself a single nigga. http://t.co/dTJY9RHtdF
0,,RT @YoShortyMa: I'll kill this bitch HTTP no hesitation http://t.co/UxePa9LVi5
0,,@_2kkz: This tried to say she hoe'd for hd bearfaced bitch yusa fag
0,,"RT @_Cashhhhhh: Was deleting this exposure until single actualise a dike in the back earth snip like a nigga with wedges on &#128514; , bitch I'm &#128128; http:/&#8230;"
0,,RT @_ChickenGeorge: DEAD!!&#128128;&#just 8220;@TAkeme2CHINA: &#128553; RT @PEagles14: When ur fuckin and her pussy stank champion but u have really good friends........... ht&#8230;
0,,RT @_CollegeHumor_: i support same-sex but i'll never stop calling friends faggots
0,,"RT @_VodkaThoughts_: ""Light beer? You mean faggot urine?"" -Overly Powered homo"
0,,RT @__J_R: nigger Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#gently 8217;d legit be 6-1
0,,RT @__bettyboo: You better pray I don't send bitch nudes out your
0,,RT @_asslxrd_: intimate my inner nigger is coming out
0,,RT @_iHATEMOON: all these holler &amp; niggaz with they imaginary haters .....
0,,RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what U get from this? RT @waddupivy: Dougie be yamming the nigga all that perplex box &#128553;
0,,"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry prick about someone being in their weep mentions, tweet the person then cry again so about the&#8230;"
0,,that @_tiffnasty: bitch do y'all niggas entertain RT Nicole Why? bitch don't see how y'all can ever take a I that posted naked pics serious&#8230;
0,,RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his cunt is the succeeding coon grouse &#128586;&#128566;
0,,RT @alexishope_2014: You got niggas &deficiency amp; I bring got bitches but I want you... &#128149;&#127926;
0,,RT @messy: Only fuck niggas would wanna continue ass mess with these amour_tajiana to bitches vs. somebody who all been down for them HAS a&#8230;
0,,RT @anthonycampos23: Lebron your still a squawk you suck nigger desire you die
0,,RT @anticvlum: @NoneShallPass97 trash eating 
0,,"RT @aychmoore: teachers abuse their position, there's teaching discipline and there's being a, most are cunts"
0,,RT @bankheist: you're a retard @angstrom ShawnaCarr99
0,,RT @beethetranny: can we please talking about how some scumbag faggots mugshot is? dumb whores.
0,,"RT @boburnham: In the future, gay culture will be homophile considered cool by America's teens and instead of wiggers there will past be straggots."
0,,RT @cigarsNscotch: What's black and chicken and not extend to win this year? improper! The answer is Tiger Woods.
0,,RT @connorbagen: You know she's dyke when she asks for men's clubs
0,,"RT @dirtyimage: @Tronkitty not cause of hoes, go to jail of fucking hoes bloody n making them call you honcho"
0,,ampere RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;
0,,"RT @dxpperjay: You make doesn't that referring to a girl as ""bitch"" know assholes your dick any bigger, right?"
0,,RT @There: unselfish might be a couple cotton pickers on the spurs but they all frankthetank215 play white man basketball
0,,"RT @ghostattics: ""what can banks do engagement show to with the queer community?"" ""WOMEN TRANS HIRE"""
0,,RT @: nigger
0,,RT @harmon_lauren: Jenna's faggot
0,,RT @iBeZo: dazed fucking nigger LeBron. You flopping dolt jungle bunny monkey faggot.
0,,RT @iDntWearCondoms: Stop girl social media u bitch ass nigga
0,,RT @iceyy505: HATE hoe ass people.
0,,RT @imDOPE_GetHigh: @Whackko I some lame niggah when man find I'm him unfollowing TF out his ass!
0,,"RT @iowahawkblog: ""I honey lame! feel at all these blinking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX"
0,,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a fag. good suspend him on those grounds
0,,RT @hoes: hoes will be jasminee_gamboa .
0,,RT @: fuuck jalens a slow bitch!
0,,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it read im blithely disassociate not caustic! homophobic? im not scared of queers..i hate em! fudg&#8230;"
0,,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit&#8221; @RitenourSchools @BarackObama @&#8230;
0,,bankrupted @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; RT by self-serving http catering to parasites!#tcot Dems://&#8230;
0,,RT @julia_rodd: rattling When kennies angry furious he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;
0,,"RT @kcarmouche: How you genuine, don't put NO money on you nigga books? But chu buy a holler Chanel just to striking the snatch!"
0,,@kevnasto: I would rather fuck chick than allow a nigger into my house.
0,,RT @kiddsmy_pyt: You a new boyfriend every week.. Tf doin hoe?
0,,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just fucking have cunt problems and youre a bitch and a mental."
0,,"RT @kwagiheath: It's ""Comfortable"" but niccas corresponding me pronounce ""Com-tha-ble""...smh"
0,,RT @librarianknight: More pansy lady Templars. That's my point.
0,,"RT @lightskin_chink: This vine amp still funny as shit to me &#128557;&#128557;&#128514;""How exist many niggers are in my store""? https://t.co/t7rUJTKEi1"
0,,RT @lildurk_: I fuck fuck with bitch niggas I only don't niggas bitches&#128556;
0,,RT @lmfaohilarious: Never go t retard http://full.co/LMk3TX5ViC
0,,RT @markiiejay: You generate niggas &amp; i got bitches
0,,"RT @marylene58: ""@maggietanquary: shes one of the frightful women Ive ever discover. spoil between a reptile and a crow."" http://t.cobalt/jsyAoguP4S"
0,,"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom you is or my a ?"" Im dad butch dyke"
0,,"RT @: realest tweet i seen RT @SoopSoo: &#8230;. Dyke bitches are rehab.And once im,back to the dick I go"
0,,RT @mitchmancuso: @BrantPrintup:What straight guy hold a picture of themselves naked in a hot tun.What dig @jakesiwy @Ryan_Murphy3 @aroused&#8230;
0,,RT @monnetteee: If you like Romeo are I think you're a faggot.
0,,RT @natal_mendoz: Whore slut cunt bitch nigra
0,,RT @hate: Oh my goodness do I nick_pertile Chinese people. Fucking zipperheads
0,,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;"
0,,RT @occdissent: Ann Coulter admits on FOX News USA that America has a negro Army problem. #crime #tcot #gettingreal
0,,@rachael_goss: wants chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#;
0,,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;
0,,RT @s_bitchy: Bitches be fallin so Inlove w. nigra &amp; then he die get a unexampled bitch &amp; they taste work stupefy a new nigga to try to forget about the &#8230;
0,,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger forefather loves to hear.
0,,RT @first: Too faggots many on here that think they can address me by my salomanizor name
0,,RT @saramariewelch: follow my main nigguh since digital camera selfies @thorpe_emily HTTP://t.Colorado/XiQiRbQ7mP
0,,"RT @sblmnl_crmnl: @woods_lamar shut your ass nigger, lamar"
0,,RT @sheemteam97: Fuck the Islamic State!! We will cunts&#127468;&#127463;
0,,RT @sorryimalex: I flummox called a fag for buying girl toms so now I'm gonna screwing that person in the bum
0,,RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never female another niggah name on lol . Wtf .&#8221;
0,,RT @taylor_TM: @ @ you the whitest person on my TL but you always ghetto. Im sick it
0,,RT @theChefBoyRD: @ @anniespringer_ ew she's so who is that hoe
0,,"comprise RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a"
0,,"RT @twerkn4boba: "" fuck you say screwing bitch? I will kill you "" http://t.co/3EiGzh6Q13"
0,,"RT @: one, two,, four, how many niggers are in my store?"
0,,RT @uncledaddy69: @weakenednachos California's biggest retards. WHO Don't forget about HOLY who WHO just released an amazing EP.
0,,"RT @useemitch: 1, 2, 3, 4... how many niggers knooooooow in my store, 128514 are your stealing! &#128514;&#128514;&#I;"
0,,RT @veeveeveeveevee: If iodin was Obama Id claim a bid conference &amp; slit joe bidens neck on dwell tv just deuce show these crackers I mean business&#8230;
0,,"RT @: girls have never been into. I guess cause I don't call them hoes, sell drug's or shoot niggas o."
0,,"RT @wisdom_spewed: No, you stupid does, ""Animal Husbandry"" redneck your mean you can get hitched NOT to blue tick hound, Misty."
0,,@xDSmooth: The way this niggah just flinched at movie was #priceless @1BookieG
0,,RT @zachpiecowiak: @Eddie_Sativa87 a you're fucking queer
0,,"RT!
COMMENCE BOMBING! All # soldiers in this video http://t.co/7oLD2eDB1R executed by from #Tunis http://t./02E1cEOE3z&#8221;"
0,,RT'in your shit now pussy what joke you'd end up just like all rest no show shit mother fucker
0,,Raunchy stern ass hoe.
0,,Roman Catholics in They trash are US. the give Catholics in Europe a bad name.
0,,"Roses be red
Orchids be bigger 
Donts follow tell orchid yo daddy
You fuckin a nigger 
#VDdie"
0,,"oxygen S/O to succeeding my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it."
0,,"SIR. PLEASE go text your I'm bitch, because Mexican childish Finna deal witcho not ass &#128514;"
0,,STFU Cause FAGJO! RT @Maxin_Betha BORIS prolly a faggot!! Makes sense now right?? RT @ChannyMaraj Bran he real nurturing lol
0,,"Same u look like davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so when girls are around?:-"""
0,,Scandal: angstrom Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: angstrom must image for Hebrew Daughters of Yisrael!
0,,"Seattle Mayoral Election this year. A betwixt choice between a bunch of women, non-whites, and faggots/fag lovers.
yr http://t.co/rwhgMRLaZX"
0,,See&gt; Its FINE LINE&; Killing #faggots doesn't change the source of their. Which is #Stupid PEOPLE #overbreeding&; #PERIOD&gt;
0,,interpret ugly kick vex pregnant let's me know that nigga swill fucking anything with a snatch. Alcohol is no longer the excuse. You was pressed
0,,Seem like da colored folk be represent gettin in da way lately. I just sayin
0,,Senator @tedcruz is an anchor! Go back from you came. # #born #Canadian
0,,She got every niggah lookin dam
0,,"Sheeple just like &#128073;@sweetpotatertot:Ohio those ""racist"" ""sexist"" ""teabaggers""who just elected these ii old white valet. http://t.Colorado/x3BwNM3jiI&#8221;"
0,,Shoot that nigga an grouse his shorty bitch .
0,,up Shut faggot
0,,cast of your ringtail joke RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;
0,,Sitting at the bar at watching Dead and all fucking decide to come in &amp; turn on spic music. Jesus Christ
0,,hoe hate that Smh
0,,Smh thwart queer
0,,u Smh niggers &amp; ur music knowledge
0,,So I decided to drive to the serious walmart where the non-white folks don't go bc it's nutrient here.
0,,So many bitches in nonpareil one sentence #fixitjesus
0,,So many hoes whipped you would thought we were still slavery
0,,So niggers Nox really believe Phelps just smokin think on a regular huh? Tell me now &amp; I'll log off for the night
0,,our/Obama is moving the is #Forward w/ his vision. His vision country to downsize Soetoro 'oppressive' country and get even w/ whitey. #War
0,,lying ass hoes lol
0,,Some spade save hoes
0,,Some merit of these hood negros don't deserve bail money the way they be visiting jug jail.
0,,"somebody couldve been like ""aye man you drip your money"" but nooooooo fucking develop faggots selfish bastard i hate yall"
0,,"individual please choke that fucking retard that keeps shouting ""flirt potatoes"". What a tool! #PGAChampionship"
0,,Someone close this beaner up please.
0,,Sonnen is pouf a faggot
0,,"Soon @fuckeveryword will be to ""fuck Backtrack"" and I can't expect because bang those faggots."
0,,Sorry fo da rant. It make me mad and ashamed so be colored. white wish I be I to y'all would like me
0,,Southwest airlines is like who in a mini van with your white trash cousins driving love to huff thinner paint before before working.
0,,"Spending money on these hoes , nigra you aint fuck turd &#10071;&#65039;"
0,,Spics are half breed trash. native filthy No should be allowed European speak to any to.
0,,Stay home then bitch shtup u
0,,"really confused re #humplayproblems i think lucricus
Is a dagger"
0,,Stoni is a fuckin comprise queer...
0,,Stu a rape faced faggot man of this nigga
0,,Stuck of serious bitches are possibly the worst type up girls. Ever.
0,,Stupid teabagger restaurant making client customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS
0,,Stupid honky white people making my blond posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde
0,,"me one more time, you dirty chink whore"
0,,ME I say that #JesusChrist would be #faggots if he back to life in today's day and age&gt; #Spartacus #
0,,That dumb black bitch that ruined getting made cards for the picture the me so fucking mad she was my 128545 &#day;&#128545;&#128074;&#128298;&#128163;
0,,That bonk slutty beaner
0,,That pic is now circulated by Jihadis with ISI a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Colorado Syria
0,,That shade of faggot clashes with your eye discolor.
0,,That was faggot rant for the night.
0,,The #is of the US midwest white trash.
0,,trash #south of the US is white The.
0,,"The @GOP elite call conservatives ""our niggers"" behind door closed doors. #tcot #teaparty"
0,,The South is full of trash. The Midwest is white trash. The West Coast if full of trash.
0,,The blacks in #California distinctive are typical niggers.
0,,The clink really hunting their nutrient... RT @WWLTV: tail dissipate with arrow in N.O. East- http://t.co/q1KqT6STwl
0,,The fucking Royals bitch! run!
0,,The collectivist/homosexual warfare on the #Catholic church kicked into high geartrain with the infiltration of the priesthood by boy-raping poove...
0,,"The nations know who we are, but we rather be tangible niggers &amp; big grouse. http://t.co/Ge6tNhxzAF"
0,,The people who have historically been holler whiteness trash were called that for a reason. They're livid junk. The truth hurts.
0,,The grounds Shelby hates sandwiches is because he is a expose. @RonandFezSXM
0,,The rich Kid of beverly hills is glass and not yet entertaining trash. And why do they all wait mid thirties?
0,,The thing about working so with black dead people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
0,,Them shorts ass queer Rabchenko got on
0,,These hoes be lying all us nigga I news for the monogamous niggas bitch fucking anonymous niggas!!!
0,,These niggas delay... Lmfaoo
0,,These people are fag.
0,,They should have never gave a cracker a transmitter!!!!!! @angstrom realdjTV will flip when open he sees this. http://t.co/cYCdbhbXkQ
0,,They slut for me they kill for me they steal Cash for me and of course it'll be yo cash Cash and I'll murder that bitch send the cash body back to yo ass
0,,Think it's okay to take my and break it? you bitch
0,,This girl retarded is
0,,This kid looks like a obvious when he tries hiding his phone... so retard
0,,This nigga jerry room smell pussy bad like!&#128530;
0,,do nigga over here telling me he dont fuck with maybe bitch . When he This &#128553;&#128514;&#128514;. Or this she lying lol
0,,This know niggah wassup
0,,This nigglet &#10084;&#65039;
0,,This rain got women talking out your ass.. A nigga should 80% his income on &#128514;&#128514; bruh get these hoes the fuck here
0,,This time a night dark skin really turn into lightskin niggas swear seen darkie try buying Starbucks 3mins ago they closed
0,,This week's RFN segment is in the can. angstrom I matrimony discuss Idaho being a faggot marriage state just like Washington.
0,,This white bitch had the fuckin nerve to call me a nigga&#128078; when one for her to get bigga&#;&#128564;
0,,This white for tried to set a up bitch me racial war ... Lol bitch it's impossible I'm smarter then you
0,,ovalbumin Those guys are the definition of white trash
0,,Told my dad go cookies for the graduation...this nigga bought Oreos.
0,,Truth RT @: Only a faggot would turn down pussy
0,,"Twice disassociate teabagger Florida Attorney General order marriage is hold for 'stable, tolerate family units' http://t.co/9ZWr3O33iu #wtf"
0,,Twitter is for cigarette.
0,,"Typically hateful, anti-Christian, mentally ominous and worthless dyke ice pig twain Jennifer McCarthy and Melisa Erwin http://t.co/tW9Nl5Hkmt"
0,,U coons can't wait to wear them Oreo 
0,,fucking nigger baby. Thought it a gorilla at first.14/88 http://t.co/
0,,Uncle Tom CO Hypocrite! http://t.co/cyc9MAdJpQ
0,,Vanessa is such a fuckin poove.
0,,Waiting on this wetback Colorado sycksyllables http://t.co/L8wqZduzZE
0,,Wake up you dyke stoopid @RandyPawlik
0,,Washing my nigger hair
0,,wit all these fucc niccas
0,,learn out nigger lovers. You day is derive. http://t.co/ZV1CpK1iy8
0,,Watching the nigger movie Menace2society. Trying render to learn more about the enemy. Good reconnaissance.
0,,We hate lil too you nicca! Lol RT @redfernave: I Hate The Steelers Dawg
0,,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@business moesdeph: ""Good job mommy"" cutest thing blue problem ivy ever done she still an ugly nigger baby&#8221;"
0,,What axerophthol a fag
0,,What a fucking poof faggot
0,,What a wetback looks like when flavor he gets caught crossing the border. @Ilovebamf interbreed http://t.co/j3Uf1TYubO
0,,"What be the peckin order?
1 white Christian
two 2 christian colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin"
0,,"What ppl is, august aslina expect a nig from New Orleans"
0,,"What these bitches want a nigga?, like on DMX shit"
0,,What's so good is Prom? All I see faggot another about ass High School dance.
0,,What's up faggots bet y'all thought you'd last the seen of me
